name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Bristal Assisted Living at York Avenue,4.8,,Assisted living facility,1622 York Ave,,Open 24 hours,https://thebristal.com/collection/york-avenue/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/The+Bristal+Assisted+Living+at+York+Avenue/data=!4m7!3m6!1s0x89c259cc3992cdb5:0x9ec0f715b22dc01b!8m2!3d40.7756242!4d-73.9470587!16s%2Fg%2F11q8g4141l!19sChIJtc2SOcxZwokRG8AtshX3wJ4?authuser=0&hl=en&rclk=1
Coterie Hudson Yards,4.5,,Assisted living facility,505 W 35th St,,Open 24 hours,https://www.coterieseniorliving.com/luxury-retirement-communities/coterie-hudson-yards-new-york-ny/?utm_source=GMB&utm_medium=Birdeye,https://www.google.com/maps/place/Coterie+Hudson+Yards/data=!4m7!3m6!1s0x89c259fd9e381149:0x260b9cd23e5382bf!8m2!3d40.7555204!4d-73.9988056!16s%2Fg%2F11s1g4c5pv!19sChIJSRE4nv1ZwokRv4JTPtKcCyY?authuser=0&hl=en&rclk=1
Carnegie East House,4.8,,Assisted living facility,1844 2nd Ave,,Open 24 hours,http://www.carnegieeast.org/?utm_source=local&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Carnegie+East+House/data=!4m7!3m6!1s0x89c258af5bc25d95:0xd677269e050ce7e4!8m2!3d40.7837052!4d-73.9471936!16s%2Fg%2F1tgp1qgy!19sChIJlV3CW69YwokR5OcMBZ4md9Y?authuser=0&hl=en&rclk=1
305 West End Assisted Living,4.1,,Assisted living facility,305 West End Ave,,Open 24 hours,https://305westendassistedliving.com/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/305+West+End+Assisted+Living/data=!4m7!3m6!1s0x89c2586271eb653b:0x285af0c4edb8194b!8m2!3d40.7815998!4d-73.983508!16s%2Fg%2F11c6cc4w98!19sChIJO2XrcWJYwokRSxm47cTwWig?authuser=0&hl=en&rclk=1
Sunrise at East 56th,4.7,,Assisted living facility,139 E 56th St,,Open 24 hours,https://www.sunriseseniorliving.com/communities/ny/sunrise-at-east-56?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Sunrise+at+East+56th/data=!4m7!3m6!1s0x89c2595e8f8ed31b:0x8370107388471c48!8m2!3d40.76036!4d-73.9692571!16s%2Fg%2F11h6n46s5h!19sChIJG9OOj15ZwokRSBxHiHMQcIM?authuser=0&hl=en&rclk=1
Vista on 5th,5.0,,Assisted living facility,1261 5th Ave,,Open 24 hours,https://vistaon5th.org/,https://www.google.com/maps/place/Vista+on+5th/data=!4m7!3m6!1s0x89c2f79a4734dfbb:0xf8a06436832c9ddb!8m2!3d40.7952884!4d-73.9501539!16s%2Fg%2F11lgkh30hw!19sChIJu980R5r3wokR250sgzZkoPg?authuser=0&hl=en&rclk=1
The Capstone | Battery Park City,4.6,,Assisted living facility,455 N End Ave,,Open 24 hours,https://www.sunriseseniorliving.com/communities/ny/the-capstone?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/The+Capstone+%7C+Battery+Park+City/data=!4m7!3m6!1s0x89c25a1c4d4874e5:0x2cd91bfe5a16c9d5!8m2!3d40.7175664!4d-74.0144634!16s%2Fg%2F1tjfhs3g!19sChIJ5XRITRxawokR1ckWWv4b2Sw?authuser=0&hl=en&rclk=1
Atria West 86,4.2,,Assisted living facility,333 W 86th St,,Open 24 hours,https://www.atriaseniorliving.com/retirement-communities/atria-west-86-manhattan-new-york-ny/?utm_source=GMB&utm_medium=Birdeye,https://www.google.com/maps/place/Atria+West+86/data=!4m7!3m6!1s0x89c25881302447eb:0x26d67e9fde6810fb!8m2!3d40.7897204!4d-73.9791691!16s%2Fg%2F1tvympp4!19sChIJ60ckMIFYwokR-xBo3p9-1iY?authuser=0&hl=en&rclk=1
Inspīr Carnegie Hill,4.8,,Assisted living facility,1802 2nd Ave,,Open 24 hours,http://inspirseniorliving.com/,https://www.google.com/maps/place/Insp%C4%ABr+Carnegie+Hill/data=!4m7!3m6!1s0x89c258a582282e59:0xdaac36877be0d182!8m2!3d40.782362!4d-73.948108!16s%2Fg%2F11cs1dh0q8!19sChIJWS4ogqVYwokRgtHge4c2rNo?authuser=0&hl=en&rclk=1
Assisted Living Advisers,4.9,,Assisted living facility,451 West End Ave,,Open 24 hours,https://assistedlivingadvisers.com/,https://www.google.com/maps/place/Assisted+Living+Advisers/data=!4m7!3m6!1s0x89c259371773ed27:0xa09776a1be388b43!8m2!3d40.7861677!4d-73.9800962!16s%2Fg%2F11g4c3r6zz!19sChIJJ-1zFzdZwokRQ4s4vqF2l6A?authuser=0&hl=en&rclk=1
