name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Unbridled Living of Dallas,4.4,,Assisted living facility,12271 Coit Rd,,Open 24 hours,https://unbridledliv.com/communities/dallas/,https://www.google.com/maps/place/Unbridled+Living+of+Dallas/data=!4m7!3m6!1s0x864c20153ec661b3:0x6941c7276f897182!8m2!3d32.916589!4d-96.7704307!16s%2Fg%2F11cnn2xj8p!19sChIJs2HGPhUgTIYRgnGJbyfHQWk?authuser=0&hl=en&rclk=1
Belmont Village Senior Living Turtle Creek,4.1,,Assisted living facility,3535 N Hall St,,Open 24 hours,https://www.belmontvillage.com/locations/turtle-creek-dallas-texas/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/Belmont+Village+Senior+Living+Turtle+Creek/data=!4m7!3m6!1s0x864e9ecdb18ff87f:0x8de967f1e684e892!8m2!3d32.8076093!4d-96.8054139!16s%2Fg%2F1hm2w7_k3!19sChIJf_iPsc2eToYRkuiE5vFn6Y0?authuser=0&hl=en&rclk=1
The Sage Oak,5.0,,Assisted living facility,7129 Aberdeen Ave,,Open 24 hours,https://thesageoak.com/preston-hollow-south/,https://www.google.com/maps/place/The+Sage+Oak/data=!4m7!3m6!1s0x864e9f778eec1dfd:0x556d00a7c9aff215!8m2!3d32.8818472!4d-96.781501!16s%2Fg%2F11cnpfs23k!19sChIJ_R3sjnefToYRFfKvyacAbVU?authuser=0&hl=en&rclk=1
Sunrise on Hillcrest,4.8,,Assisted living facility,13001 Hillcrest Rd,,Open 24 hours,https://www.sunriseseniorliving.com/communities/tx/sunrise-on-hillcrest?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Sunrise+on+Hillcrest/data=!4m7!3m6!1s0x864c205986352f13:0xf7d7a901be1b736d!8m2!3d32.9259231!4d-96.7869883!16s%2Fg%2F1th82bjd!19sChIJEy81hlkgTIYRbXMbvgGp1_c?authuser=0&hl=en&rclk=1
The Forum at Park Lane,4.6,,Assisted living facility,7831 Park Ln,,Open 24 hours,https://theforumatparklane.seniorlivingnearme.com/,https://www.google.com/maps/place/The+Forum+at+Park+Lane/data=!4m7!3m6!1s0x864e9fc0689eb4af:0x4db24589983e092a!8m2!3d32.874122!4d-96.7723389!16s%2Fg%2F1hc3kxj52!19sChIJr7SeaMCfToYRKgk-mIlFsk0?authuser=0&hl=en&rclk=1
Signature Pointe,4.0,,Assisted living facility,14655 Preston Rd,,Open 24 hours,http://www.signature-pointe.com/,https://www.google.com/maps/place/Signature+Pointe/data=!4m7!3m6!1s0x864c211ad82fa70b:0x9c33821057f27fdf!8m2!3d32.9480438!4d-96.8051757!16s%2Fg%2F1tf2y5xf!19sChIJC6cv2BohTIYR33_yVxCCM5w?authuser=0&hl=en&rclk=1
The Preston of the Park Cities,4.8,,Assisted living facility,5917 Sherry Ln,,Open 24 hours,https://www.watermarkcommunities.com/our-communities/texas/dallas/the-preston-of-the-park-cities/?utm_source=gmb&utm_medium=organic&utm_campaign=general&utm_content=dpc-primary-website-link/,https://www.google.com/maps/place/The+Preston+of+the+Park+Cities/data=!4m7!3m6!1s0x864e9e42ffde9901:0x8811c305a782f5ba!8m2!3d32.862581!4d-96.8110246!16s%2Fg%2F11cn0rwhch!19sChIJAZne_0KeToYRuvWCpwXDEYg?authuser=0&hl=en&rclk=1
Juniper Village at Preston Hollow,4.4,,Assisted living facility,12400 Preston Rd,,Open · Closes 9 PM,https://juniperprestonhollow.com/,https://www.google.com/maps/place/Juniper+Village+at+Preston+Hollow/data=!4m7!3m6!1s0x864c21f7feb26fd9:0x48afeaa12bf3b007!8m2!3d32.9177901!4d-96.8030119!16s%2Fg%2F11q227mv9_!19sChIJ2W-y_vchTIYRB7DzK6Hqr0g?authuser=0&hl=en&rclk=1
The Legacy Midtown Park,4.6,,Assisted living facility,8240 Manderville Ln,,Open · Closes 8 PM,http://thelegacyseniorcommunities.org/legacymidtownpark/,https://www.google.com/maps/place/The+Legacy+Midtown+Park/data=!4m7!3m6!1s0x864e9fe1862e2ddd:0x186911c0074a1b58!8m2!3d32.8935583!4d-96.7655281!16s%2Fg%2F11dzz_pgvw!19sChIJ3S0uhuGfToYRWBtKB8ARaRg?authuser=0&hl=en&rclk=1
StoryPoint Caruth Haven,4.7,,Assisted living facility,5585 Caruth Haven Ln,,Open 24 hours,https://storypoint.com/community/caruth-haven-tx/?utm_source=gmb&utm_medium=organic,https://www.google.com/maps/place/StoryPoint+Caruth+Haven/data=!4m7!3m6!1s0x864e9fa2af063c29:0x29790a66ec25e4b5!8m2!3d32.8615054!4d-96.7709524!16s%2Fg%2F1tycx1mt!19sChIJKTwGr6KfToYRteQl7GYKeSk?authuser=0&hl=en&rclk=1
Iris Memory Care of Turtle Creek,5.0,,Assisted living facility,3611 Dickason Ave,,Open 24 hours,http://www.iristurtlecreek.com/,https://www.google.com/maps/place/Iris+Memory+Care+of+Turtle+Creek/data=!4m7!3m6!1s0x864e9f01a08f81dd:0x6c72f84a7d72f5bb!8m2!3d32.806954!4d-96.808269!16s%2Fg%2F11fm15jjck!19sChIJ3YGPoAGfToYRu_VyfUr4cmw?authuser=0&hl=en&rclk=1
