name,rating,reviews,category,address_lane1,phone,status,website,maps_url,address,plus_code,hours,about,lat,lng,photos
Summer House Memory Care at Wesley Palms,5.0,,Assisted living facility,2404 Loring St,+1 (858) 727 5637,Open · Closes 5 PM,https://summerhouseatwp.org/?utm_campaign=gmb,https://www.google.com/maps/place/Summer+House+Memory+Care+at+Wesley+Palms/data=!4m7!3m6!1s0x80dc01b1cb781b8d:0x8261903b2ca57037!8m2!3d32.8127934!4d-117.229194!16s%2Fg%2F11g68zh1jx!19sChIJjRt4y7EB3IARN3ClLDuQYYI?authuser=0&hl=en&rclk=1,"2404 Loring St, San Diego, CA 92109"," RQ7C+48 San Diego, California","[""Tuesday: 9\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.8127934,-117.229194,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoamJ8Vxlvlk-Dkfd06I0hggYBlVdfNTqlvth5AGLjnUWPiMX-DjFgUP5W4BvdU7S_C7gaE33DrQVI7MJGRmVCveVbPjAw01_l1AzOcJVjI88ExPiWH5QhzKFsESVFXjPnJ_PDfw=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoamJ8Vxlvlk-Dkfd06I0hggYBlVdfNTqlvth5AGLjnUWPiMX-DjFgUP5W4BvdU7S_C7gaE33DrQVI7MJGRmVCveVbPjAw01_l1AzOcJVjI88ExPiWH5QhzKFsESVFXjPnJ_PDfw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFK_8UL-C8h1fJtRFP-5Wi-cwhtLkTgtA521l6r1-lbhBNC58n4w5WuMc9piXTU-utpQUPpTO5BZxCbx4NHZKyhD24Z6WBgWYNjiiZ7qxNqCrzJazwNJz9-k1wSt4_4StfyuAnP=s2000-k-no"
Mount Carmel Assisted Living,4.9,9,Assisted living facility,11178 Del Diablo Way,+1 (858) 848 6907,Open 24 hours,http://www.mountcarmelsd.com/,https://www.google.com/maps/place/Mount+Carmel+Assisted+Living/data=!4m7!3m6!1s0x80dbf750d3e3ffff:0x25142ab969467355!8m2!3d32.9877338!4d-117.0886708!16s%2Fg%2F11hc4y6zj0!19sChIJ___j01D324ARVXNGabkqFCU?authuser=0&hl=en&rclk=1,"11178 Del Diablo Way, San Diego, CA 92129"," XWQ6+3G San Diego, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Language assistance"", ""Amenities: gender-neutral restroom"", ""Crowd: LGBTQ+ friendly, Transgender safespace""]",32.9877338,-117.0886708,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBKNsD6CX69wWUEQWEKNp5mO4lwMCLs-w5mfALxoc-yCf0vcR0zXT1Ndg9D08C2swsjY6zqpJfGu66FuUdcpm2crl5oWVej7No570Z1AGeQhwsW1cWpnKX5PbwPFaHA47nJLU=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBKNsD6CX69wWUEQWEKNp5mO4lwMCLs-w5mfALxoc-yCf0vcR0zXT1Ndg9D08C2swsjY6zqpJfGu66FuUdcpm2crl5oWVej7No570Z1AGeQhwsW1cWpnKX5PbwPFaHA47nJLU=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkHgSXAiKs1FLMm82pdeKCjQB43ViKjz5STGPOBmkRTFLxqXhGVxwyIcepCIRVEcHqZG3ZxOqQI_UPo43kU3cEPkBVx_uIeHMJ7UDEJsogU4UmnAp5I7OLv7c9n6HU-9UR9loJvQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEd1TQDoJdTha9SvfVpbiQEtJ9O_hn695nvENuDX2iShAI13wsETqd6tJOeK7Ab8XhKKihekbc_2D4dkGnimP2LD0oYgILr8WfGMQVocgB37ZS9znIHVfmZTtyQKAf-QslP80QC=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhFCpOPz4N74Thv2rmfHQFq-0VSDh2MJLtUNS5hR6HNFDKiDn7Brx1s7RumD9fpuXt7c5AsSDsX5baOOU5Crs0uRBbnHkKvz38E2o45xb4wanXP9S4S90j-LbbQT9HAkVsEuk=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCnoabkwebDwNa0_yZCTmGzX2HgTcJ47m7oLVhM-LHskN5dxncFVvQ6N7BjP9UfFobX37NS9qhEh9PDG4Xkj0u5yBl489LUobvtgyVabOd2prjs6NJ8ytTWauZZQe13qnFrIav=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHngyZQ9WdcmXKWFPxZvX2eq0UNO1MeXP75e-UnuEqSnYf0D4dSA42YCfT8kf3kRb9HWWIL8_MEJfNLdF07MtbOK2PjK4hkmvuJbLeOU75erA11leBML8aagCWVOBdfSyHma8V3=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqsEtYZ59XOApljuHmCF0jbovzlXQrzpgGF9w_r44X5x7gwrcJlr4oekFZcJFzrPc8OjAbZ4G60wkSHVkQEmnkTVInmRKVr05hksucRTHUkdlyqankbDyagGbxPIWx2cu6Vfg4TQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdieJOX9c8rjQnl_NPdx6NUQ299KmlC84pf6KjaHz85vIR01PuEBoud1Io5Mna7wQNEIgK-jQF7z7J4faabhiwmpSmKudlI5qZXC8L0ZVuo2cFlLpR6l3u_dl8PO1mGEozuO2G=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-imgTgryQFgnu2a-P16FCkDWr70qu44bRTmRADHAF3Szeo6141Rt56RlLCXZi3DcOnD6zOvvAejmk66m6KUV2volYYVX6Sa9QnMw49ziPiHUHuDrSL8bTx8WIOzbq3VR4GT08=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFa_lwFFDrAX6rYacjd6LDgWRkj6r__miwXDBwZFdHpWvJdJ4qFRzgMbW7qIQjkMyUSqmqPzumTj_ymVjVBWK8jTo7YRg9k1sXc35teqL73phMYPKWXmD_9AKkMIsjZxSaHp1BptQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhta2rT1nVtb47eCwRukkkS5Ly-7rfuY1TGfJoGA1ayYqtQwfm4dddx7FWSkhQnZX5S7dk35_sGhz0Pi79YRo7qgiK_4vad291ZrWAUZXARkQpKGZ2v0ztLBntqXu424yQzd0=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAECiBw9EaicrDwxpjuZzh5BC00O0ZGU_Lz80P4s8EoZY-cKYlMRkCPbcrR1Yb6McIy5DsS3kCxymPtWrPSYGdbWVcgyKc5JwI8ntbnp4GO8QK4EjYzMy94D36W0_kpnfCtG9AIAKQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPMgku2oalEkGwE_2gB0h48XV9qZxbMHS6hGqc9ShJ41Ek9LvuwRWezvomsUU2RaxK6hnyvpyHFiQsuyA753K-qZfrET6N8vXwO2KLR5Th0oqJGK2UnjNR8n1OLmX2OOnBvv2_=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHe912Rr4bImDJrVWSZTmv-94CDax13lPyZtHoivZQGd_6LPmRXt4ae6SJrX2j0JJqNBoVvLi5SvNDoknk3ZH52Be8CkyCfG0CDjBZPHIbYUFUtfswOyk7hYF5tLaQUKjoD0Bs3=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2mNN9-62kG3Q7TfnpQf3jqmZzjkoic_-snBR-bplTgU6mLzj0heN1hqKCV8664NMxJZyE9_nFuXZU7sVnHHk8HlujtAw64lCQpVyfLiCgZN-IrsxJw7jfSjlBlGbO57a9vKU=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuWUKmUFLp9f9cpoUjoOtqwLgoRv8OI3ZxQ-8AlsTbtmEl7jWEGApcpUNXVS955FZ6YuLnXMU7EDSG8dwIhg45t6yuOI0FR25flQ-l85sGevAfT7OpFOFlxQUICDf1a4qN5iNC=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRmD3H73AsazO-qfWBJr7-dnRGTxk1_3xwLHiN_WL6xRidCCQeU_R1aQgM-jMD1aPsNFReU1xnzcxKp9RyaUIxrOZbz2CdBufXBGFMrN2_mjIEbH52EZ1xlySGod3c9Tcptcel=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGT6eXY59sc-eeOgDK7AcgA9XGgaAIDcj7tXrca8a3cjsW2GFKIFpWhFbFDEvMPq0dr8iIrmxAfCEDtlyjS73XaRi061ys4MqBqHo3P5zpZAkatmPGcypWnE8sXGbUs7Swgy8m=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1NMrTBEx9Q-bDQizxwoA7h4X8csoNOHU3mYMk7Fn_XfVluvGrQOGrxQmmCALO5aunBQVY5S0Gl9gy2DuomeSCoTK2YNWVPxR3-iM3zZEZfxU6ukyCWHTrIrwaQx1Bc4xCkcCs=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE8syQmyLqlkWBvNyKNPX8den6Zwk8xuoF3_5Tz71Voi2wH9suFqX_-Oi8_DHq8Eps0xt-eOoQ0lW7_wrvLOIXEcfx9OR2_WVc_p7JRWQLUBuR9LAa0SYRos8dXviA1dqgmHj7JA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuWy1-L5cMsSXSvcCVH98YAj6WDP-ape32mZP6rLKjrz5_ThSlthEk2yMTM-sqaZ1cTJR3rA6iGGlhIWZgbHPE_ChIbqjk65hyo7KZUan9wOYcP3cnAsycBq-o1wBlpMAH-DUGsg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiDKmrV4eBS5N0rGI0Z5Kv-21nOFvCbSsbegGVnZVipykEGMKL81d0dZXqf3V6TycgcTd8kwnmxC6atNBX71TSnOqiXxjfZHnPJ8fa6qlX9gv3Unua-aQDWi3pGrLaTdL38kEq=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0vVunEeZ1nKhkoW1EKHQ00GXNB3BCkTztXVZbdlDHppHzQCokerX-hwv_FUZaewpbz77BSpgdu1q0vKcH-60LzmzeDGrMdvph_F6uVLJbwvJq_KAZ2ZyPiFFUZsq2U-i6Rc13=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAErAlYn2WxThUI8wnb04EWb09zXq-X__gD9I-0EcgQmXwMKzViTppQV8fNHy_xn-K7aKQ0mGqd5eqzDVlHPFgoLJ6Ja72vEla14xQe1lLR4slDO9uK-1BBFJoMep_YxyxYSURft=s2000-k-no"
Villa Lorena Senior Living,5.0,23,Assisted living facility,14740 Via Fiesta,+1 (858) 756 9600,Open · Closes 5 PM,https://www.villalorenaseniorliving.com/home,https://www.google.com/maps/place/Villa+Lorena+Senior+Living/data=!4m7!3m6!1s0x80dbf72d9363cfc3:0x100b9a3548b9a5f6!8m2!3d32.9921676!4d-117.1632709!16s%2Fg%2F11k6lnxwd0!19sChIJw89jky3324AR9qW5SDWaCxA?authuser=0&hl=en&rclk=1,"14740 Via Fiesta, San Diego, CA 92127"," XRRP+VM San Diego, California","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Sunday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Monday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available, Language assistance"", ""Amenities: gender-neutral restroom"", ""Parking: Free parking garage, Free parking lot, Free street parking, On-site parking""]",32.9921676,-117.1632709,
Grossmont Gardens Memory Care,4.0,22,Assisted living facility,4960 Mills St,+1 (619) 644 1100,Open 24 hours,https://www.grossmontmemorycare.com/,https://www.google.com/maps/place/Grossmont+Gardens+Memory+Care/data=!4m7!3m6!1s0x80d957186ad51989:0xb2900f31ee4cc755!8m2!3d32.7690788!4d-117.0221044!16s%2Fg%2F1hhjs46p3!19sChIJiRnVahhX2YARVcdM7jEPkLI?authuser=0&hl=en&rclk=1,"4960 Mills St, La Mesa, CA 91942"," QX9H+J5 La Mesa, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.7690788,-117.0221044,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDwxKd2PwUv35GpTo8dPaVyaA-w3J7usViijNkmwZTTbYC0lvvF5tXISytQXKhthFt6s3UGce7wm4OgEHSDXxoFqrOr4Udh5fuO4uyMDHz0loJgcYG_ZTPbb9Mm5TvI15w_ACdug=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDwxKd2PwUv35GpTo8dPaVyaA-w3J7usViijNkmwZTTbYC0lvvF5tXISytQXKhthFt6s3UGce7wm4OgEHSDXxoFqrOr4Udh5fuO4uyMDHz0loJgcYG_ZTPbb9Mm5TvI15w_ACdug=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAWpXwbXNqCswamtxNjwMmY263k_ZFSEAHbIp4kXScpAbfBCJZ_WWBz_Gi-8NqFi00pDPuzF8fzMhur6RarC006ND4xCWQDqWrFzWM-4bueQOaXUG_2oHLYjBPBm6WB4JGkCk=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVp-sSrDhfsARMl9LJGVW8axto_HoE8tzbTgg1UPxAUuiCJo3En4Joqbo_2OzngI77rnb5Qte61XfmPbYtSNrwYyy1y5rcq-VFy10pgW7Q7SO-iJdHxOiId-IoIsbnTUwm4fzwkQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIVOPWqRVcBHccpRN37DN_s-liVy5Gtsm3YUzTHXiaZUSO-lOfgCh5MKwMfiLF4D7AslJ2OfjD3q9fy74fBhjWKyWrnBtP3uZOU-1nv0VQ_zz0f3gad3zJTD1Mzi29ra1pbJNL=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsMjgTweQ8fNRp-vQzigyqPdO_fwJ9IWQrsJ21B8dLV4ZqUie7UBbuxIRFsgKoFQy9zRRAPCF_6vB0wnWb4340aoD-4XjkLRP0GGC7LZPwfpk6nqAiF6jZGkv_FvB5O6bUqP1q=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAEbL1kVftz0VHI7CSmzPVwfj2YPaT-QIPkQArJCu0jojPt3ncibu36Znuw6NA4e6v_nV81MT9ZmAA_kmWxWchwWEws7LloNYMmlNwt2WyblnQfA2ZYIOFRhUt_k7SP4_izp7C=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEysRdDPLbbObPEyVg7JDaxYFsmHBdLC_DomdBcq9I0opxIzXVDiRAlg7d9pq_0kCLZA1Q_uuZ4BrhMbqLO75xSTfDCYsf7xEGXv_-CRVS7YStQG_Js41rhBdWJxL0UXcETxGUS=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjP7oG0OqPfK5BAO_hwRlHrfosQemy92jTXcD2xf6ZVJvfcveInRQJPKVk8bwupf_299wcxHUmzRYlD3bZy9iJn0RqDgcEdCMHfBkMf8Db27ii-Uzq5ZtPncFo0FptUI0tgB4=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpRNMHo7dpytpz3JGRsIQKYS3ZvKaxgKXlaRSwgi5KW4ZfXrKNZ4WxC0mv850KIrEUk9qbBF5dQb9LRz03jv_ZRVhRTfEpciYmNTYDCos2vDW3g_WNmmYfy2kBQuPhSmBFSnU6gg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEULATYVh6BpPWROdMXuywRc49matmltMUF5ULrNGPu6q2FT20x89ntqQJcUJ6Uy6X-suJqgF1tVRXHul4gRy0OPs9fbufl5UuXXsoL76i_YaXocXMkeB3TOqxYhgVmp4Su_f7Z=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVV3VC8B35I9Td3iRyD3cvJ43-QfZw2wlSHTDBo8xzq87lE9OWR-6HQXuLYBkqya9HaC4q9XULyDQVn_tHs9ao2SJJ2XBsL144nJuGY6Ja2p3pKq_DQTNX0nrXFgyxJzfppEN6=s2000-k-no"
Parkview Memory Care at Paradise Village,4.3,16,Retirement community,735 Arcadia Ave,+1 (619) 399 5988,Open · Closes 8 PM,https://www.generationsllc.com/communities/paradise-village/memory-care/,https://www.google.com/maps/place/Parkview+Memory+Care+at+Paradise+Village/data=!4m7!3m6!1s0x80d95134fecf98bf:0x2b151359e15b4af8!8m2!3d32.6845083!4d-117.0779036!16s%2Fg%2F11g0gwp722!19sChIJv5jP_jRR2YAR-Epb4VkTFSs?authuser=0&hl=en&rclk=1,"735 Arcadia Ave, National City, CA 91950"," MWMC+RR National City, California","[""Tuesday: 8\u202fAM\u20138\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20138\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20138\u202fPM   \ue14d"", ""Friday: 8\u202fAM\u20138\u202fPM   \ue14d"", ""Saturday: 8\u202fAM\u20138\u202fPM   \ue14d"", ""Sunday: 8\u202fAM\u20138\u202fPM   \ue14d"", ""Monday: 8\u202fAM\u20138\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Parking: On-site parking""]",32.6845083,-117.0779036,
Silverado Encinitas Memory Care Community,4.7,5,Assisted living facility,335 Saxony Rd,+1 (760) 753 1245,Open 24 hours,https://www.silverado.com/locations/encinitas/,https://www.google.com/maps/place/Silverado+Encinitas+Memory+Care+Community/data=!4m7!3m6!1s0x80dc0c65caccbc15:0x65f7b9d12887f598!8m2!3d33.053618!4d-117.283889!16s%2Fg%2F1tftfm1r!19sChIJFbzMymUM3IARmPWHKNG592U?authuser=0&hl=en&rclk=1,"335 Saxony Rd, Encinitas, CA 92024"," 3P38+CC Encinitas, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.053618,-117.283889,
"George G. Glenner Alzheimer's Family Centers, Inc.",4.5,11,Adult day care center,3686 Fourth Ave,+1 (619) 543 4704,Open · Closes 5:15 PM,https://glenner.org/,"https://www.google.com/maps/place/George+G.+Glenner+Alzheimer%27s+Family+Centers,+Inc./data=!4m7!3m6!1s0x80d954c55851ffe7:0x5447f4ab74eac08e!8m2!3d32.745008!4d-117.1618134!16s%2Fg%2F1tdkmj2j!19sChIJ5_9RWMVU2YARjsDqdKv0R1Q?authuser=0&hl=en&rclk=1","3686 Fourth Ave, San Diego, CA 92103"," PRWQ+27 San Diego, California","[""Tuesday: 8:45\u202fAM\u20135:15\u202fPM   \ue14d"", ""Wednesday: 8:45\u202fAM\u20135:15\u202fPM   \ue14d"", ""Thursday: 8:45\u202fAM\u20135:15\u202fPM   \ue14d"", ""Friday: 8:45\u202fAM\u20135:15\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8:45\u202fAM\u20135:15\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.745008,-117.1618134,
Vi at La Jolla Village Care Center,3.8,2,Nursing home,4147 Las Palmas Square,+1 (858) 646 7700,Open · Closes 5 PM,http://viliving.com/,https://www.google.com/maps/place/Vi+at+La+Jolla+Village+Care+Center/data=!4m7!3m6!1s0x80dc0148424149b1:0xdf8232374cbcb43!8m2!3d32.8685853!4d-117.2154654!16s%2Fg%2F11h4zmtn2d!19sChIJsUlBQkgB3IARQ8vLdCMj-A0?authuser=0&hl=en&rclk=1,"4147 Las Palmas Square, San Diego, CA 92122"," VQ9M+CR San Diego, California","[""Tuesday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8:30\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.8685853,-117.2154654,
Westmont of La Mesa,4.5,43,Assisted living facility,9000 Murray Dr,+1 (619) 369 9700,Open 24 hours,https://www.westmontliving.com/ca/la-mesa/westmont-of-la-mesa/index.aspx,https://www.google.com/maps/place/Westmont+of+La+Mesa/data=!4m7!3m6!1s0x80d957353149f71b:0xbc80e012aba87dd0!8m2!3d32.7803974!4d-117.003294!16s%2Fg%2F11fnxwcsnw!19sChIJG_dJMTVX2YAR0H2oqxLggLw?authuser=0&hl=en&rclk=1,"9000 Murray Dr, La Mesa, CA 91942"," QXJW+5M La Mesa, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available""]",32.7803974,-117.003294,
Sungarden Terrace Assisted Living and Memory Care,3.5,47,Assisted living facility,2045 Skyline Dr,+1 (619) 464 2273,Open 24 hours,https://www.sungardenterrace.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Sungarden+Terrace+Assisted+Living+and+Memory+Care/data=!4m7!3m6!1s0x80d950ddd5796d39:0x4167ef1249c452dd!8m2!3d32.7274864!4d-117.026289!16s%2Fg%2F1td53qq3!19sChIJOW151d1Q2YAR3VLESRLvZ0E?authuser=0&hl=en&rclk=1,"2045 Skyline Dr, Lemon Grove, CA 91945"," PXGF+XF Lemon Grove, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available, Language assistance"", ""Parking: Free parking lot, On-site parking""]",32.7274864,-117.026289,
