name,rating,reviews,category,address_lane1,phone,status,website,maps_url,address,plus_code,hours,about,lat,lng,photos
Marydale Retirement Village,4.5,,Community center,135 Jeandell Dr,+1 (302) 368 2784,,https://www.ccwilm.org/marydale-retirement-village/,https://www.google.com/maps/place/Marydale+Retirement+Village/data=!4m7!3m6!1s0x89c7074cf5ee5199:0xb4046ce225dc75a5!8m2!3d39.6621468!4d-75.6981966!16s%2Fg%2F1tj8bcw9!19sChIJmVHu9UwHx4kRpXXcJeJsBLQ?authuser=0&hl=en&rclk=1,"135 Jeandell Dr, Newark, DE 19713"," M862+VP Newark, Delaware",,"[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom""]",39.6621468,-75.6981966,
St Mary's Villa,3.3,1,Apartment building,425 Sanford Ave,+1 (973) 371 5711,Closed · Opens 9 AM Tue,https://st-residential.com/st-marys-villa/,https://www.google.com/maps/place/St+Mary%27s+Villa/data=!4m7!3m6!1s0x89c3aca65c9c02ad:0xc74c51a74c69a7fd!8m2!3d40.7473965!4d-74.2327002!16s%2Fg%2F1tdk63bm!19sChIJrQKcXKasw4kR_adpTKdRTMc?authuser=0&hl=en&rclk=1,"425 Sanford Ave, Newark, NJ 07106"," PQW8+XW Newark, New Jersey",,"[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available, Language assistance"", ""Amenities: elevator, gender-neutral restroom, Onsite maintenance, outdoor space, Pets welcome, No fitness center"", ""Parking: Free parking lot, Free street parking, On-site parking"", ""Pets: Dogs allowed""]",40.7473965,-74.2327002,
LaFayette Senior Living Center,4.3,6,Apartment building,463 Pacific Ave,+1 (201) 721 5689,Closed · Opens 9 AM Tue,http://www.liveatlafayette.com/,https://www.google.com/maps/place/LaFayette+Senior+Living+Center/data=!4m7!3m6!1s0x89c250c63f4bd9ed:0xd555517974e9de40!8m2!3d40.715814!4d-74.0573469!16s%2Fg%2F1ts1t3_y!19sChIJ7dlLP8ZQwokRQN7pdHlRVdU?authuser=0&hl=en&rclk=1,"463 Pacific Ave, Jersey City, NJ 07304"," PW8V+83 Jersey City, New Jersey","[""Tuesday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 9\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Amenities: Pets welcome"", ""Pets: Dogs allowed""]",40.715814,-74.0573469,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5U6mCPscf4OHhtPW61zqoMagTpN6x7KnBD8gNU_1CY6M3oD4YO-pmUgeacPTMWV2BicROw9EAlDvHEaHaK1qdhySMVxSUF3zLHDOCzpHxImLf2TDP-jbt8FY2ibabuorj1v71eQ=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5U6mCPscf4OHhtPW61zqoMagTpN6x7KnBD8gNU_1CY6M3oD4YO-pmUgeacPTMWV2BicROw9EAlDvHEaHaK1qdhySMVxSUF3zLHDOCzpHxImLf2TDP-jbt8FY2ibabuorj1v71eQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUOenNEU9bVr-_IT2PSX2AYOGqMkFqtkM_54_asvgHmKcXTFCLbwwQb26_326cSTbK4sKe2dA-jGG3Q_auXu91T4JaCMZ3qouR77-eDADFppP3WBf4gOYnmBmK0j4qHeZx6kDt7w=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrz6b9w5EDs-QU4StU_f-ygzUGg3SQIyF8IPWRrhpUDv2QXKAiq-Osvx9l_F0fvUuNeK7gJp4ilCYcUG2ZyJwzVMLcxggafzfla_hcrp__acWpcRerDJLR7Xfs0tUMjjhWvwPpNA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXe-pmknpkwQ2zyFkLpNr8RmMX019SyonwrAG-2euoRPF6ir5e05TPloR1wPx3w2v01bNPnxZv2rj7RizSWI2LRpK0Y4oJ-gLXr5ND7nNW-6DXjCcEG5BWHb_9txpkGEUOUaAR=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGRqbm7bFtIamvLSFgu3nQ7Np_4B3DKU02qvyJUovzYUlgZKR3Cqewib_vO5WnkwnYDg3iHQTf-Vw6mVGltdo5z3iZxVcXN05Ajy56JrJe4Da7PMkz69lCLQH2A2FRwRkfuhqPEg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXjMpFPVihPZ_uLcOqymRjnWGjqs-zN9kgXfKBgDkiy8osCtH2S_-0J3pHSEN567sKjo3mSO3VTLOHxjE84sYxYVXh6-XFo9o4hGvTk0hZTlI_Z9I9y3DPcsiftnpM7CxqaF_F=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ3qJ6Knq2KiJ-ROwUvylz1BhOTYtfvxasH3gvf-4LGuF17dIIIjB85R1lhS9E21RX5T-JVEcn-rqYFjOdDt3wIKPd1pAAbEjXaC-ualAIeSDuRwEgcrCilJkBT_EPIQ-ZO8Gm=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyV4LhL0GgcAFNuwsSUN_pXLTT2_pG-1aRrqG-yYMwjbkPF5fwfTynHsOSHtILmp0rO1kggU5G55tADqw4GDAH7S9ByaT3RCkQO6_FJAvVNA7ZG96cJf4fcAQz9ML7waoknBkgXg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGddL8hO9mxdT04yur-7IIOQt86Qj-ouqTWco-9S7QCpNixVQRNSOLaPOBsLq7gctlHle1bdePw0ciL_MFR2_9Y9WAOfi8InHwsVo4gNcamKAD1HdNm8MoB-Y4B-zf7qh_C37c=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGf9PV1KXq8zKdxl_vZu9hRMIDRHE5D43TShCmBOreglWjfVTa0P6cA8ZaVz5IQZshN87MUgARhZC3Vot476_0c1C5THWJ3Kg3PWBoSY0iKDqiCaaWlfpEUSlo1AF5aZ9dZeBr1uw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHG_vLoUJfgX41NoePK_0e923YOuir0nZwclEY46Pw-heLoq5bZOfWJWDleIBPO4zUYBdMUIsWBJkXmhRtej89tifen2ZXz3RmHlxiYZL-yS0gWgs_dUrwMufQGLgXsxg-qwd12=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHISZO5jRTQa8TkGll7jRvy4CyFN94RDVbOKQj_lQc4j8L-RDHRIEPWRNjbdhl0kU7-qVz1o_jdp-EfcMH4qcDyUZB3EPQEtQUVj_Dmi0RAewTPHSrFlCasg1JvN1mmrcH4n2ACjw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFglEeF03t62Vx4hJBU560nfkYBRyYEDB0k1xYcL4oonL-WNXUbGugvgmOqsGPJAO_EJFYy3EvCxmB8w-9gTNh6Gg0fEyy9EBR1v7fZZ9n-MfDWY5y49kuD5uZnAOdykrPVfZm0=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKt3XtYG5JNGadUfdgTygPVTGDdWVav4m2Ge96RMCh-_HLvKZ9ehOpxMvDDqZzTpw3kKeZsOTFLKDRLvEnNOYZ7wLUQo2JCaaBkrW0uBqzERThkOEldwDsVVs09uPgp2kzHmNt=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt6sb9sKXVPwStOaelq7wJi-A9MjPt4itVY64rffZw2P8efl1QoG0SFO06HxEYAKjInut0Mj3lRPzem0Crbl2PTplCgj5Pm2FJp2o26Oit5lAtDtuRHfyH51REsZEgaK7rU9fn=s2000-k-no"
Northtowne Senior Living,4.8,9,Apartment complex,1821 Calash Ct,+1 (740) 366 3685,Closed · Opens 7 AM Tue,https://capitalhealthcarenetwork.com/senior-living/independent-living/northtowne-senior-living,https://www.google.com/maps/place/Northtowne+Senior+Living/data=!4m7!3m6!1s0x88383d00d7d72ea3:0xda66fbec66420812!8m2!3d40.0978762!4d-82.4290782!16s%2Fg%2F1tcxdw7t!19sChIJoy7X1wA9OIgREghCZuz7Zto?authuser=0&hl=en&rclk=1,"1821 Calash Ct, Newark, OH 43055"," 3HXC+59 Newark, Ohio","[""Tuesday: 7\u202fAM\u20134\u202fPM   \ue14d"", ""Wednesday: 7\u202fAM\u20134\u202fPM   \ue14d"", ""Thursday: 7\u202fAM\u20134\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 7\u202fAM\u20134\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Amenities: Pets welcome"", ""Pets: Dogs allowed""]",40.0978762,-82.4290782,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHc7EzFeEbz6566TkATg5knGz1wvmUpS8s4lIDSTKmvENirZmuy8TyFvo14zgrZ4h7-g-0pNY7TOFr5xD7UNxfOB9AsU7V2GlDtS0IATNGGL-ZAxSrMEowvSIS49wbpOGBm44ru=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHc7EzFeEbz6566TkATg5knGz1wvmUpS8s4lIDSTKmvENirZmuy8TyFvo14zgrZ4h7-g-0pNY7TOFr5xD7UNxfOB9AsU7V2GlDtS0IATNGGL-ZAxSrMEowvSIS49wbpOGBm44ru=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7lxy8mRYJ9I8Jm874aUt7g9fNrIY0ULwI9yXfnkzbHdHNs_DPK70s73lRc3fFDU9gk5wdvYHx-HEcbIHahP2HYhTgG_rUfbBHm2WARpJCvhFDiB77S_7X38ekHjAhQFNM123PGw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf3tQ8M1IESWFPUHRJcphtGbwYw1LSKx9r2wI1wyQAll19IQeevybg1NYpnnm617IFoaZHOPRBFabRQa13DJwBJhlMVWyx2KKDcP6h8aAHRgSU5_oK0XnebicSyXE85n7U1hOGFw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAExR9OrPmZPRgUQTnPKF7UK3Mp0_Wkgt3VwpVK29p7J0ZolYRYKm0cROjJWHBg-f_BazRZjKVk5ZeqmypY8I4FsRs-sJjV1EtSz-mh11ksqc274p_sG6-yCpIG8jg58N4R3nnRs=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvYQtTyYunDKrufw4DOL_TSOlwL7HAGf8AHrAtaPFmR32MiNtnqi-P-Eo7LGjXkbeENp-ciJkyyzXmbvwUSN4xdkkBLs3wi-6kRBcz3Sdej7VO9UqvY4aFnaqsEWg7Xi_NEnc=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKVI_f5knkmDFAczI5S2DA2x-EEW-zGvDLbcVoJ0smkq2RPIyjTIk44e8xDstb4Sw2LzV7PmRSYNiW_t45N_obIweQX4bIlrycJHJZ5DM5gmiEqkz7IQhU2-wLaoR0nHpMVYKbOQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5pj1H4ldGU8msHdbL85MQQMCeQixTy92bE9PSwq0qyNtP3_J3SSJwEO62Gu-BrLtlLLWBNqXwP77usdkc01fk-wkAkYlt9iz-g3LyQywn9LmdpIb4VFj0ltglA1JANHAObokO=s2000-k-no"
Nevada Street Apartments,1.2,0,Apartment building,2 Nevada St,+1 (973) 622 8101,Closed · Opens 8 AM Tue,,https://www.google.com/maps/place/Nevada+Street+Apartments/data=!4m7!3m6!1s0x89c2537140b1f07b:0xea8b0b4bdb3a2f34!8m2!3d40.7303305!4d-74.1771158!16s%2Fg%2F1vcq8hnr!19sChIJe_CxQHFTwokRNC8620sLi-o?authuser=0&hl=en&rclk=1,"2 Nevada St, Newark, NJ 07102"," PRJF+45 Newark, New Jersey","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: Closed   \ue14d"", ""Thursday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",40.7303305,-74.1771158,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAESMwhIzsb94GgQthe-TFxCuKQXZVBxhBVCLv8pf2Onf6WrqRuYd0se09quqdpSObFt-j9B38gY2bYVmzR33QhgGQm1WD3Eymqqz13JAXdMafLRPOi_16B_m4Mzg3YLGEWtNTc=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAESMwhIzsb94GgQthe-TFxCuKQXZVBxhBVCLv8pf2Onf6WrqRuYd0se09quqdpSObFt-j9B38gY2bYVmzR33QhgGQm1WD3Eymqqz13JAXdMafLRPOi_16B_m4Mzg3YLGEWtNTc=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3nQXqL3GIjo6_bhnZ1reoUiOWMEm6XYKxIozxnoRfVo6HDfCR3_JatCjZI-Pa8vnEyjZzw3j2TPCFjfAh3nZqCpAxFIR-g9zl2HNR2eLasg3aC1Hq5B4mqBpGVmNyaRH_8qHQ6A=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_S_koZ0sXUTXbQTj4D4JGeLXjrF7wztJ46XzVkL_CFru77yFHqttor1P9Z0aiN8WH77x6JDlx4ypj7F35HgNOjkzfxMyr9bJkxExygnu5Y7nhk7SXvawNTvBv8LuXST6TZF_FiQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRJrVpEGDNp3Zt65LkEEPoNNAFw7uBTM8D_B3JL7T3F6Bfu0lRNBsgI2w_kccBtzSe9xHLdumnCDAbGMhUXe67WOT_OCxmpVRiKaGovNvsbStbyRjU2rvcVEA0OLenmKWm3UkX=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxOtDuUw9X3JEOzH_4NttsrVzorgiuCqVEMc9fgU_0y27PyIrbdx-E6PBBRnGaH1F9HPWyMEM-VmjqaOoF-ou8GwgCQyJiC1Ia3mCqcwrIR0DLJ75EMjg2cxmVALEFT5lGUZSh=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwUov0AChiXTXs0JQoTfhofT-ZiQXTYUbl9fKYaMH039v8l8-X6rQLiOLFNVoQxCU4jWBg4GNuds6kSx7zOSOMS4LsZVjA1_9DHCM7ZO5eUU2nKzh_nS9s1QMrLeApaM1BP_yOEw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzf7R-vUvTZLQvQxVwokgy5jM257ZuOEjJuNG71VLAazAQAfUJGd2wTdcHNkWvxQ2aRRTBSISEteJdkc776Dp8GH9iOgYntgrMLRYOD257cClHaYiWMbDWSjF-IGmEkxIW1fmpSA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKsCUQ0oyAWRNyTz8Lwn6K2Lqh5wIdigL67FxDyGPWKhBhfASCThm4PBdCZONVYAVmHuVameKP-b0Ao5e0SDKF5Bg0JZKIvLoR-pCN1vWCZzCWzF1g1gNjU_p4A_z9jKAop3JJ2w=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnfbh6BflVFoDsXLlH3oAgDuMsyku_vAvZ1TWzDWdKoRznZ2v5tS8QPQvjUG-bzq5WJ_awfTRzhbLW-2dezQqg6TFMZ2_nnXGmkCGasBox1e6QEjlF-qzhmC2i6CtVRZ9_akD6=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeK6zkRKXvk-HN3qw0GtbZC3gEfBgbrYUGxVtNayH8WRz8uzYxApYVu8c-XTNVWHmc93ABWOCO8BnDrzczviaytApF6wgqeJwbsVUV1obGhKvEQWaCgz_6tK9wjqZcFYe8565b=s2000-k-no"
Lincoln Park Towers,3.0,1,Apartment complex,33 Lincoln Park,+1 (973) 200 6567,Closed · Opens 8 AM Tue,https://www.edgewoodmgmt.com/apartments/nj/newark/lincoln-park-towers//?utm_source=GMB&utm_medium=organic,https://www.google.com/maps/place/Lincoln+Park+Towers/data=!4m7!3m6!1s0x89c25373bed61d43:0x654c813cac8591e1!8m2!3d40.7272456!4d-74.1787798!16s%2Fm%2F0wfjzm3!19sChIJQx3WvnNTwokR4ZGFrDyBTGU?authuser=0&hl=en&rclk=1,"33 Lincoln Park, Newark, NJ 07102"," PRGC+VF Newark, New Jersey","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",40.7272456,-74.1787798,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDGjIXg3bT5IdaI_ev1bLOz7zgwGsnXyfgAyOqBaUsUVG_TzOdczRXQYe1zmMWcvOB67nOFD_VQOZecUBJ_0-Dpspq1lwStBP75jfh8bCyNy67W1w6CvgYx7mWYFCd58ddEpQ=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDGjIXg3bT5IdaI_ev1bLOz7zgwGsnXyfgAyOqBaUsUVG_TzOdczRXQYe1zmMWcvOB67nOFD_VQOZecUBJ_0-Dpspq1lwStBP75jfh8bCyNy67W1w6CvgYx7mWYFCd58ddEpQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkUxR97yjWa9CMWMFBCyfLILyh74u7FxW1HX2f5mSN86bRVRQd-JMycc4RH5gvycIjABP76-wJqdSzFgy9vWWYUIQb-ak2gcbIh6DjA0VUR7682RQZB6mFdn2ekRleFr4jptug=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAExxUotBiXDWm76A3x3l8rSnw-auhlggsmphIyCgj6RYpEMG4zO3asl2qVWtEKRoAp3alIphQuFX9grbS_Mlq8GM0fUMx7l5wp8_6gzB1I38PlG_YO7LJS-VioWJSMf204-eTayEA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvAVP-eBozhPNBPBiKxXAtUw74Qx2ip2m5lVUwc4hLj5EDRuctfph0UbVt9tfT_HUIKd6mHXHaWb4QABBQHcVlPO3L880gUuItOfJE-TfIa1ZJLUHPto7UhNqCjMdc1lkGss8=s2000-k-no"
Pilgrim Baptist Village Inc,3.8,26,Apartment complex,436 Bergen St D,+1 (973) 242 4748,Open 24 hours,,https://www.google.com/maps/place/Pilgrim+Baptist+Village+Inc/data=!4m7!3m6!1s0x89c25341a381ac99:0xd1f828989eaeebfe!8m2!3d40.7290983!4d-74.1960328!16s%2Fg%2F1ts_7j4b!19sChIJmayBo0FTwokR_uuunpgo-NE?authuser=0&hl=en&rclk=1,"436 Bergen St D, Newark, NJ 07108"," PRH3+JH Newark, New Jersey","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",40.7290983,-74.1960328,
Main Towers,3.9,5,Apartment building,330 E Main St,+1 (302) 737 9574,Closed · Opens 9 AM Tue,https://arbormanagement.com/property/main-towers,https://www.google.com/maps/place/Main+Towers/data=!4m7!3m6!1s0x89c7aa3e7ebdcc8d:0x301152392f723f65!8m2!3d39.6853645!4d-75.7397866!16s%2Fg%2F1tdpbl01!19sChIJjcy9fj6qx4kRZT9yLzlSETA?authuser=0&hl=en&rclk=1,"330 E Main St, Newark, DE 19711"," M7P6+43 Newark, Delaware","[""Tuesday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 9\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available"", ""Amenities: fitness center""]",39.6853645,-75.7397866,
Lincoln Towers,4.5,6,Apartment complex,69 Lincoln St,+1 (973) 419 5303,,http://www.liveatlincolntowers.com/,https://www.google.com/maps/place/Lincoln+Towers/data=!4m7!3m6!1s0x89c2536fdddbea39:0x7c5b20376cff00fc!8m2!3d40.7326598!4d-74.1831365!16s%2Fg%2F11g22z_6yl!19sChIJOerb3W9TwokR_AD_bDcgW3w?authuser=0&hl=en&rclk=1,"69 Lincoln St, Newark, NJ 07103"," PRM8+3P Newark, New Jersey",,"[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Amenities: Pets welcome"", ""Pets: Dogs allowed""]",40.7326598,-74.1831365,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1CVjCslJpY-BIqTEK8o6-X2yfClXappb_kPxfH_n7PlfbJVwXkimNlRzyUlk5ionIt0Xn219PhL5pirk8fX1moaZytx4mQa8uIHgZp_VzZP8NmMVoqwx30o51PrpzcFMwqKyK=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1CVjCslJpY-BIqTEK8o6-X2yfClXappb_kPxfH_n7PlfbJVwXkimNlRzyUlk5ionIt0Xn219PhL5pirk8fX1moaZytx4mQa8uIHgZp_VzZP8NmMVoqwx30o51PrpzcFMwqKyK=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYYO5gZweE-lOdBXRvcXVFGvvZ3sC3H6F81WypacXT8eziKBWdMoWOk9RcMMho16JFYcI88v15qx7nxDaFtGrEEoSLO_8jaerofVbVzg9O2xyRLLQ3kDdIJhxqqsSBVY85Yf4ckw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXi5FkJXbPV0KGyIEe1DW3m24b-X9QIHG0JizvFpFKUoa5u8-nQZpm6b-OfERHkuQ_Ygxd3sigVcESIqDaAPy_HQJHHfplVWgDdso2vWvvjyz8-73xbFHyJpy7nZI6QHi5vzIN=s2000-k-no"
Alvita Home Care,4.7,24,Home health care service,(973) 284-7284,+1 (973) 284 7284,Open 24 hours,https://alvitacare.com/,https://www.google.com/maps/place/Alvita+Home+Care/data=!4m7!3m6!1s0x89c253a8f926c063:0x853644b27886f037!8m2!3d40.734466!4d-74.165695!16s%2Fg%2F11h_15830y!19sChIJY8Am-ahTwokRN_CGeLJENoU?authuser=0&hl=en&rclk=1,"1 Gateway Ctr Suite 2600, Newark, NJ 07102"," PRMM+QP Newark, New Jersey","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""From the business: Identifies as women-owned""]",40.734466,-74.165695,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZd90muUGm24Q0xOZsEG1hzRffrRB1o7f7BDgVNO1s72qNLPJBug_YBOA9Cy2X1NKx6ntqWcv9zMqyELYYVnUst99rAGSbSj-18GtP-NBpSbjElfYR1k5wgxJcJB64L62bgONQ8A=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZd90muUGm24Q0xOZsEG1hzRffrRB1o7f7BDgVNO1s72qNLPJBug_YBOA9Cy2X1NKx6ntqWcv9zMqyELYYVnUst99rAGSbSj-18GtP-NBpSbjElfYR1k5wgxJcJB64L62bgONQ8A=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ0BPLpavA4VsQaxEUEueSsMZ92Z0wGVTX6doU90NgSLr8cfoYydbtp2glB-LVCFdAp0PJ0ukWV4ko9l5_Z0syQRp7p_kFnAbXFNy9cyHRmLoFpXIAwCAmbZ0UTlqfeRTSWmFU3A=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3ul7Xw1abUKg7XctkjRprQ2cL3OAzX7rXgTD52lV030lw0hFHWx7XajmRtLy4Oo3wl_7Bv4q_4NrjqkbpOkO1TKjoogsfuS_pQ6ihOF_HuRbgzHas3dX8LLc2-BxzLGsAvXw0UA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxwU1VfJfsYU_b3XW378nSpDdETu4gBCun2p5UgIqtxIrKuiTQwg6B9vWt1xTsisnwC79RKoq4SYUJoHr1jIGlsOBVgUxzxm44sBda4PrP6ZGaVYCk-Pqtk-s1gbSsDUP1B2O9=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHo6m7TuLqgoUIVhclTkWECiD83XjPmVR_O7-l1zh_Iq6iW9VKjTRwAechJe9h7OHe05Gqx2X_SV1cqQrtfqZO_JpC2uxMPtO52fScGC7MzkaooXK4AkP9bgXjh1vvme8BzL4hNXA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPwKb1s3pHFJPesNAQZZRMQNAQx6jPC8kc0XYWuv5w-IPRvoU1G3BRXod3A8nzqVU0BX8peqqUhJLyDEne_Xezu8nFhuOcUWsB5gS7mhFOE8wlfg1neugeh5nAh_FIiKaT-t4DdA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV9mBXPCTV62ew6vC61lYt5GDmdygw87raO498iwxqmTU7Dz-KShqWm9tBcjdYGdlkb6u46uqyYBHAZ0Uk7bubFlZ5MnPoSJaVIVgmxtJgHf-g0f460Pf3LEjdIaN2idjh3wb_=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKd5y-DbhgqYd6Fkqb9D7OSmyUVJ5bMSefRoWvUn77SZScXrSdx15IGC_Dr7Pwtb31HZrgC_5BdqPi9ZRaHp53ZXq2HyDcJHFamttMhEhQ-pdt_RcKbPdiU6ZSmTkHddj-N2eQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL9qeIpAkAJJ9lJ0k-ZucvAsx_1IsYe7Tkr2hYZh81z4Nfo-Oi9qURxWlVkOXzIstgdYJq46xFQHU7wqVzI_ZvKqlWTmk5d6dADO4P03NDc0Lx_huPpZUsNUyGoYaSFqtMgwck=s2000-k-no"
