name,rating,reviews,category,address_lane1,phone,status,website,maps_url,address,plus_code,hours,about,lat,lng,photos
Villa Pacifica,4.6,,Retirement community,3630 Sixth Ave,+1 (619) 655 3831,Open · Closes 5 PM,https://www.villapacificaseniorliving.com/?switch_cls[id]=98428,https://www.google.com/maps/place/Villa+Pacifica/data=!4m7!3m6!1s0x80d954c508287c13:0xb0298fa6b9914af!8m2!3d32.7438182!4d-117.1598242!16s%2Fg%2F1td05bhb!19sChIJE3woCMVU2YARrxSZa_qYAgs?authuser=0&hl=en&rclk=1,"3630 Sixth Ave, San Diego, CA 92103"," PRVR+G3 San Diego, California","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.7438182,-117.1598242,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDpOTQRlCPXOrzrtYON230QB9o7tpDVvpLvkZbLXYulPWxlDmD95ZvsNv4N5dCam1uYXep5a437L7962ygcR9Cg_6fwniBM8EtznPEXARnPbnySGxKBB2ddqSTvXdmTH9dFa4=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDpOTQRlCPXOrzrtYON230QB9o7tpDVvpLvkZbLXYulPWxlDmD95ZvsNv4N5dCam1uYXep5a437L7962ygcR9Cg_6fwniBM8EtznPEXARnPbnySGxKBB2ddqSTvXdmTH9dFa4=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL8JXE1q_6zkDOZunus3nLRTRJCYK7mbkNy7kTdeDa6BxMuCPh_GogNBJMcCMkXP6B9QSo16BwItPNco5vrVFTS1SnoxjA_blQOFUjH7qzh86UbEZ4R7ysXbD0tm8hmJC6U1qj=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjgDFW9MAqxql7pX_8OndhLBYyQcWsXfRSNcvRGiKINHFiD70fkXpLI_uC-II5WL2TGpE86DAKhdACqRviJH5KECD1c_0aU-JcIeMiJSACGYV7sF5vyblKrXGZjZmdZdvYWKBh=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLiRgbc30AMZIE2E9n-KRlm-QKO_CDGhtLm69GA-s0pENa5K6rwdRcuqDKj8kyXLqYk0W6KWunn99c6697v_dTZqLBZSglLStBoE5A9KD3gYTtXlGcupdGdpfzCMrN5JlEfZzb=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFR0yTI42S59_8icd6tRd6Oefdk52V5qwnpbLCNqqCaR3ltbEZ8jGcyHanDDYJ72RI8nc7IEA2Ssouq3jUz-UAMfRlxJ1FrP4s__Np-iKIfRdbD4ue6D2tKXVJCWwLoykshw0qJEA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrP1SSizG-UL90YvRjTXGeS2K-o2JpCUxw7312e-j5nIkRhj2El06apBMoWLABj6HIEE5Tt6etGDDx5C3B-xv2kQ3RJGYIHIKeTQFWkNor95W94OQoMoCHjSOZfDAGv-0RawSJ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV1pknaWaTeXmZ5g7HdCxHgVErfWNUwZNNTet8iR-NWKScu-BqZ_BYBpMJW70ZsKFZary_dAqGEosZOT8r5N-dwOrfPqPksN54_muD3raNwFQI9lh_CXZF8KVtSnC4LCLGIGts=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwREepdvenMbDc8tRd0RpVNPOoBJ6l0VEwikQedLcKTWiRbT1FckkZi1bv8FubdscuK9pTb3AyD3mNQaBYshIbcTZxZtaqyojT9No4VfE02z6Ay7G3WNSALvjKE2BKb9JwNn1y=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_U_Ioe-5TnBmmUW-_og3Vj_mTTAw6YmmTfqaeDlESzsNfVb74dy84U3on_kO3VfZcMHCPxbZfLKAgizXUCO8fDPM_ZUnL0uuLtz3oT5DvHL91qM8Eoc6S6e2DFF59HPyMbh18=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGhoycWFLHFM9cHbWbzL3LCsT85rbcuF1mr0rZbEJqtWzr0DVks0esd7qpgymqf8CvUdRCGshnPTu0fADQZqxnCBo2mJtNaNe8SadRw2XGItNQn69LQEFQimLk9m7izqpB_maIBw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFSzRP5d1ZKYoapGRtjG5YOWZ96K4QBjgsQS9onFsstVSZKJROgliaaz8OpE3YFnIRSrhlesWq2KjBR3uKqQEc6uGJ8KTY4IOF4J9P9Q7duWdtj0IcvqnWtpDxytGe5Q1gFaBL=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeGIX5T8kfqgyhmGBtD8AUhC3sv7HQl0lx2I7uar30MmmF433vI469JfIAKUFtvBnl5nhBXaPbovfbzsA1qE9HDTPE6nez0-u6A7tUoXf0VPQVt7U5AcLa85dMk-GMuqFKjK6PFg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQ1zn_Wv4sAruIFejdQ_a8NDqZXrGFCk1aTP7YoKXW8orJBkJJvq6D-ieJKWZN0cZUqYic91FPLJJbu2jnVfvf8KDR7BW_X0hNIrr9to84qQOjuAb5o9uKbxQjozLGr9gu9jCvi2pjuTz8=s2000-k-no"
Belmont Village Senior Living La Jolla,4.1,26,Assisted living facility,3880 Nobel Dr,+1 (858) 905 7026,Open 24 hours,https://www.belmontvillage.com/locations/la-jolla-california/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/Belmont+Village+Senior+Living+La+Jolla/data=!4m7!3m6!1s0x80dc077f225484d7:0x2f39ee86d8787986!8m2!3d32.869241!4d-117.2238157!16s%2Fg%2F11lfbnq_ym!19sChIJ14RUIn8H3IARhnl42IbuOS8?authuser=0&hl=en&rclk=1,"3880 Nobel Dr, San Diego, CA 92122"," VQ9G+MF San Diego, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available"", ""Parking: Free parking lot""]",32.869241,-117.2238157,
Town Park Villas Senior Apartments 55+,3.6,17,Apartment rental agency,6245 Kantor Street,+1 (858) 638 7816,Open · Closes 6 PM,https://www.townpark.villas/?utm_source=gbp&utm_medium=referral,https://www.google.com/maps/place/Town+Park+Villas+Senior+Apartments+55%2B/data=!4m7!3m6!1s0x80dc00967f253b5f:0x302ec0dc75f5405b!8m2!3d32.851514!4d-117.192232!16s%2Fg%2F1tt1hhyw!19sChIJXzslf5YA3IARW0D1ddzALjA?authuser=0&hl=en&rclk=1,"6245 Kantor St, San Diego, CA 92122"," VR25+J4 San Diego, California","[""Tuesday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Friday: 10\u202fAM\u20136\u202fPM   \ue14d"", ""Saturday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Sunday: 10\u202fAM\u20135\u202fPM   \ue14d"", ""Monday: 10\u202fAM\u20136\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.851514,-117.192232,
Ivy Park at Sabre Springs,4.8,46,Assisted living facility,12515 Springhurst Dr,+1 (858) 762 9955,Open 24 hours,http://ivyliving.com/sabresprings,https://www.google.com/maps/place/Ivy+Park+at+Sabre+Springs/data=!4m7!3m6!1s0x80dbfa2a45fbaaaf:0x180fd06b3db06cc3!8m2!3d32.9468148!4d-117.0773016!16s%2Fg%2F11c1qbklzl!19sChIJr6r7RSr624ARw2ywPWvQDxg?authuser=0&hl=en&rclk=1,"12515 Springhurst Dr, San Diego, CA 92128"," WWWF+P3 San Diego, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: Offers assisted listening devices, wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available"", ""Amenities: gender-neutral restroom"", ""Parking: Free parking garage, On-site parking""]",32.9468148,-117.0773016,
Encinitas Senior Living,4.6,24,Apartment building,504 S El Camino Real,+1 (760) 313 7442,Open 24 hours,https://encinitasseniorliving.com/,https://www.google.com/maps/place/Encinitas+Senior+Living/data=!4m7!3m6!1s0x80dc0bba248228f3:0x148597af6a1ce88c!8m2!3d33.0377835!4d-117.2596202!16s%2Fg%2F11jz9_0wm0!19sChIJ8yiCJLoL3IARjOgcaq-XhRQ?authuser=0&hl=en&rclk=1,"504 S El Camino Real, Encinitas, CA 92024"," 2PQR+45 Encinitas, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Language assistance"", ""Amenities: gender-neutral restroom, outdoor space, Pets welcome"", ""Crowd: LGBTQ+ friendly, Transgender safespace"", ""Pets: Dogs allowed""]",33.0377835,-117.2596202,
Gateway Park Senior Living,4.6,38,Assisted living facility,12750 Gateway Park Rd,+1 (858) 358 5844,Open 24 hours,https://gatewayparkseniorliving.com/?utm_source=GMB&utm_medium=organic,https://www.google.com/maps/place/Gateway+Park+Senior+Living/data=!4m7!3m6!1s0x80dbf0a2a568ef09:0x39de0a37f03536a3!8m2!3d33.000721!4d-117.0561691!16s%2Fg%2F1tcvc5g_!19sChIJCe9opaLw24ARozY18DcK3jk?authuser=0&hl=en&rclk=1,"12750 Gateway Park Rd, Poway, CA 92064"," 2W2V+7G Poway, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.000721,-117.0561691,
Green Manor,4.3,9,Retirement home,4041 Ibis St,+1 (619) 297 1601,Closed · Opens 2 PM,https://royalpropertymgmt.com/property/green-manor/,https://www.google.com/maps/place/Green+Manor/data=!4m7!3m6!1s0x80d954d4d1a066e7:0x618363f3df7cd3fd!8m2!3d32.7505423!4d-117.1729778!16s%2Fg%2F1tq6kc4g!19sChIJ52ag0dRU2YAR_dN83_Njg2E?authuser=0&hl=en&rclk=1,"4041 Ibis St, San Diego, CA 92103"," QR2G+6R San Diego, California","[""Tuesday: 10\u202fAM\u201312\u202fPM 2\u20135\u202fPM   \ue14d"", ""Wednesday: 10\u202fAM\u201312\u202fPM 2\u20135\u202fPM   \ue14d"", ""Thursday: 10\u202fAM\u201312\u202fPM 2\u20135\u202fPM   \ue14d"", ""Friday: 10\u202fAM\u201312\u202fPM 2\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 10\u202fAM\u201312\u202fPM 2\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",32.7505423,-117.1729778,
Seven Oaks Community Center Inc.,4.6,43,Homeowners' association,16789 Bernardo Oaks Dr,+1 (858) 487 4058,Open · Closes 9 PM,https://www.7oaksrb.com/,https://www.google.com/maps/place/Seven+Oaks+Community+Center+Inc./data=!4m7!3m6!1s0x80dbf0c5193f5f69:0x78d5455efd01538d!8m2!3d33.0174886!4d-117.0651538!16s%2Fg%2F1tvtbn29!19sChIJaV8_GcXw24ARjVMB_V5F1Xg?authuser=0&hl=en&rclk=1,"16789 Bernardo Oaks Dr, San Diego, CA 92128"," 2W8M+XW San Diego, California","[""Tuesday: 7:30\u202fAM\u20139\u202fPM   \ue14d"", ""Wednesday: 7:30\u202fAM\u20139\u202fPM   \ue14d"", ""Thursday: 7:30\u202fAM\u20139\u202fPM   \ue14d"", ""Friday: 7:30\u202fAM\u20139\u202fPM   \ue14d"", ""Saturday: 7:30\u202fAM\u20139\u202fPM   \ue14d"", ""Sunday: 7:30\u202fAM\u20139\u202fPM   \ue14d"", ""Monday: 7:30\u202fAM\u20139\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom"", ""Service options: Onsite services available""]",33.0174886,-117.0651538,
Solstice Senior Living at El Cajon,4.4,40,Retirement community,444 Prescott Ave,+1 (619) 444 9470,Open · Closes 7 PM,https://solsticeseniorlivingelcajon.com/,https://www.google.com/maps/place/Solstice+Senior+Living+at+El+Cajon/data=!4m7!3m6!1s0x80d959b814a86b1b:0xee4638440c85759c!8m2!3d32.7914!4d-116.9608307!16s%2Fg%2F1tdcxcsz!19sChIJG2uoFLhZ2YARnHWFDEQ4Ru4?authuser=0&hl=en&rclk=1,"444 Prescott Ave, El Cajon, CA 92020"," Q2RQ+HM El Cajon, California","[""Tuesday: 8\u202fAM\u20137\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20137\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20137\u202fPM   \ue14d"", ""Friday: 8\u202fAM\u20137\u202fPM   \ue14d"", ""Saturday: 8\u202fAM\u20137\u202fPM   \ue14d"", ""Sunday: 8\u202fAM\u20137\u202fPM   \ue14d"", ""Monday: 8\u202fAM\u20137\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available"", ""Offerings: Serves food"", ""Parking: On-site parking""]",32.7914,-116.9608307,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAErx8n-6_xwNOJjvA8s_D0rfSuypGOqxREXkCDTKHcoiF4zsoabSMVe_6KIcOLCLrXm9YhwugejnLSJq-5lSYTZ6TWeTebuswb-nAalSS9aHA6hgBUgqqCPaWLhPWri93gx6uTy6Q=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAErx8n-6_xwNOJjvA8s_D0rfSuypGOqxREXkCDTKHcoiF4zsoabSMVe_6KIcOLCLrXm9YhwugejnLSJq-5lSYTZ6TWeTebuswb-nAalSS9aHA6hgBUgqqCPaWLhPWri93gx6uTy6Q=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFd0f47Z5JRMZPyfMM5V_NBH_2FbeoM3gAypU_-bKOz9rGLYTQTa2Mv5dOVlkU_oe0sLkzl8VU1gfPy7NB5ScuWPcjYXXnMeYGI4tlIyCNpBeJpmEO2o55W096tKr33a3YBM7lU=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4IAPy8goDjkVxqQgukmIQq1inhXDobqdH3UlBCh53jY8l9ZDAnq9HpTkW9xYSu6U13uQLf7wXwOA2LMmlQBsuUcwwtQfQTq14VYPeDB9hx7bWAo10WdbRaKr0I9b5-oh3H6JW=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCti79d-mSKpKBf3z_R1DwCAvt8MHyNOAK2k7JYB_rBP5Hic4vdcOxw4w6pui6d9pBufG4HG_yUuecm9vgjwFPLAAfQaqAmgOMuKx-v-xASL3P97A9sBl4rJWIeEQb5siWCVEX4Q=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEzgac5vMUjuCe6b1BHdVVUoS_zkQca8ajxKudVwQLM0uItCdj8caYm0nkfBZMjyUE2PgELIg4y64Bmf8VzsruxdaCKxCU7mxfAQHd7vxYMke2_5nO2DzPwZvAl6Or-2GB2Pn_=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhwgA52iu3ioV4XAwkOchgSOBrC5czDF5TylONIU83rm75Q4g3rN7k2O4KHs1FO4hF8U500q_Zjg3LwmKOZwxkSUb5foTKdmnuuVnNIsXVWYMTz2QzpmG0O3BP5zGygULZGvtV=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqQFPP1NI_vok1QeSTfzOu-JEYri0HRwANtHwgZLpgRoTCfJYpF5soMlj5FoaTM7l2MZF26qz9rCgBL_WZnlQB8fbTIWriun5UUpnlWAems7GNYmeUMuK8ASeuB_tzk_2evyE5=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdyy4DUAgeMHfsuRmJJ7yr-jOfYjPhpa4Z6nWT-VdBx3TAWThOuTgi-vOxgC_I-WXH1uCROpMgb4T7OdxLzWQkL1E6-CjT1EMjHOvN82BXtBn9qVahc9xcmygBtDiK5sXSvfJ27Q=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKC_vMbENiDkwTmarp-sBdAEuf2MYj8xGzuansGzYxIKN84L9PlFgh5OrMgMHnY0jz7xGkbzwC4ItI8kCArameyxHXB1hlBkovrZVCAc_T7SPUalzcdNlqbRIPLFmKmMrFZWKPbQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFK2OcGGFxBv9a9CuEmbMlIiWsPsYyu35q9g_fmAbtmALv5CQH5QS_JmJx2ryMprAt2Pnoy8dOfYl4rI30rHPyS-pOwtGqf_aXRWhmdVZUqiav7HVHsJhvvD_x-83aGcJMTRHgeOUBThnk3=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVnnnAkQTWBsph2IWaa3ZqLRrOP6-cyEe2Qna53CYLgjsgp6Q1I4hG1g_GxVutGhTX8b6tdeIKtT6eoQRF4f1MkWztrKpqFxBQTiUGENVEgvFzvz6FNWmUeJXlMEs1ju6q4V-ysQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmYc_abDZTZ1G5i79VhuQT-VXEkaLGhfbibx1ZH5KdvRwSCy2GdpvycHM3mGDIXFa-pCA8FCteakKwTjLgmCD3Xpmw1-Ni0kZCOch5PqGe1VAgxWTuw3HH3DsCmCKo2uZNY7GI=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwvAkT2sV-N9o-MxWwU2kb_PSibjJqH1PsRYdE-WdGnLaXUinZvT8ZeaSj5ucjEuNiCGl3DY89VkO_mSWmlM6_4aobLymJ4ottn1GKhXFc6Wru_wgVEzXUM-Mp6nrBukr7g9RD=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTyrGBp7Vlul7Fy_cuD8p0Pau0InGYmP9pJ9G6O9Lc7iSPrGe93XXZgs-11bHc1--KMukHPvbV83K0JdxcsRyxeYVN51zIoEHO3QUwsVakmoRkkdA9Sdw8YVZYzUeP7sOj-5XkXw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFp7MlWspp9sOtRq_5iQOTX1INDFPvTx0BhWgXtZcBDg7nNRVpC8Sgq2uKhOkxDixewmzwEpXYFQVX8YcF8sxc_rdcC8vPQQ2Ozos4sfmXQzQQGJvbOor54gsVj4WdJW1JujvYpog=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyMuiYTZYXGlo4I58XCeftMSsKISM6bRGX6EYdXyMYEmNc2AkkvZxkHuMTCMjAyjc7_tl_NeiZEcdbfkD0jOQg0uR6OMAnVSDNnCDmfn8PhFOp_cddTiqqxERu7Xu4JA_hYSm6Ww=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ-dFlrAp_-7MAJGcOuv5qo_XcuiaR0lvuHncCw7l_27zDcrPs2KDk_aEvj6tnY7AoEgUk3VL7sJfUw6OIl5iFyTV4Q1JSdKdZDd8jm7S1aTPl73wch320tcmRWqDaihLIutk=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2nq_A5H6PPptuHNIyO-S325n-mCp9VTBUtRdY7AORkheNmHLKuvNGsfY9gM58CoJ-xkFn_Dl1K1VPEuWoGpw2MQ5UHSYgRqceIn29OcXfU06TxMhG4CtLs_PtdVsW_2-s42g2=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo1YJeRn83Y0RM5NX3EOZ3H5oa91ypjw7Exd8W_rTnIMWQS_a_qPS9QueIAQaB4wBPVS3KaYOMzyT4WXs6f_n9pM7YoqdrxlrJNVSwrop7Ixo0ZdCRdU-takblyyjnLOdwwqk4=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsIZt5yAPBaKws29Ypuh0N9aFGsrK4L3uD7kScSx2rIcrHacz1VfeeLuvyYjoQsCncJL0cmSUzSO6jL0USGCwaPGw0tBqww-T57fR8TSk8O_oHiog1LWe9U1eYmUxqKdatsJei=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeD40xxJXXbt-T2vNnzn2mRriRwcdb6vkioE3yWFeXTqJnriM0gPiWH1ojv36qRjXlFK_1eoZjMRtCb_CwBZhewg1fcO3c-E8yKlku9jnQW2ld9EPyclw409tITd9ve9ESxB66bg=s2000-k-no-pi0.8464408-ya307.6477-ro-0.6057937-fo100, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqKzCvf5cNYd2H0-M6U24XCZQpnGtmStHjRCvFVO7UrqiOhIH0-VLvQgN4VQmyTXe84J8dSmx3fTLT18OGhO95ZnT2KJtv9aZj6HigD5Qo8-AfuVrNtjnsAMD_s1PLiMetMBw2Vg=s2000-k-no-pi0.1043125-ya192.99854-ro0.5996528-fo100, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2q7i-gHjsg6lHRMNzjgmaJsltMWPdfEcfs03FcluPhsv8O-zntSYe48GXoLWiCgtHdXjLWDielp85idRm-InIi2zQk-zHzN-6MOkB91MsUjKNbRsblsFWNTo8rr51Y7A6Bjs8=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGLYSfSX-d_R2j3Co__maS-0XjWM7_zUxWRfG68UixunQp3vkMKUdRXA2n_ErLZ15OBA26DDK_JzR4RelUcEaBCZoXh1uXxpZ7cvMMBpadNLG0hkVeGfIvfOKJiPY1WPTQW3ClBQ=s2000-k-no"
Waterford Terrace Retirement Community,4.5,22,Retirement community,5580 Aztec Dr,+1 (619) 815 3436,Open 24 hours,https://www.sunshineretirementliving.com/la-mesa-retirement-living/?utm_source=local&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Waterford+Terrace+Retirement+Community/data=!4m7!3m6!1s0x80d95703b7f3a20f:0x1c41eecf075d5a3b!8m2!3d32.7809276!4d-117.028639!16s%2Fg%2F1tqclhq4!19sChIJD6LztwNX2YARO1pdB8_uQRw?authuser=0&hl=en&rclk=1,"5580 Aztec Dr, La Mesa, CA 91942"," QXJC+9G La Mesa, California","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available"", ""Offerings: Serves food"", ""Parking: On-site parking""]",32.7809276,-117.028639,
